Vehicle_ID,RSU_ID,Road_Segment_ID,Time_Slot,Area_Type,Road_Type,Weather_Condition,Traffic_Density_Level,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Vehicle_Direction_Change_deg,Inter_Vehicle_Distance_m,Vehicle_Density_per_km,Queue_Length,Avg_Stop_Time_s,Roadside_Unit_Load_pct,Edge_Server_Load_pct,Available_Bandwidth_Mbps,Channel_Gain_dB,Signal_Strength_dBm,SNR_dB,Packet_Size_KB,Packet_Generation_Rate_pps,Transmission_Power_mW,Receiving_Power_mW,Idle_Power_mW,Battery_Level_pct,Energy_Consumed_mJ,Residual_Energy_mJ,Hop_Count,Link_Stability_Index,Connection_Duration_s,Handover_Count,Neighbor_Node_Count,Road_Obstruction_Flag,Line_of_Sight_Flag,Attack_Alert_Flag,Data_Sensitivity_Level,QoS_Priority_Class,Sensor_Message_Count,Traffic_Camera_Message_Count,Roadside_Event_Message_Count,Local_Computation_Load_pct,Update_Payload_Size_KB,Processing_Delay_ms,Queueing_Delay_ms,Propagation_Delay_ms,End_to_End_Latency_ms,Jitter_ms,Routing_Overhead_packets,Control_Message_Count,Packet_Loss_Rate_pct,Packet_Delivery_Ratio_pct,Throughput_Mbps,Route_Change_Count,Route_Stability_Index,Resource_Utilization_pct,Network_Lifetime_Score,Privacy_Risk_Score,Communication_Reliability_Score,Energy_Efficiency_Score,target_transmission_category
VEH_00123,RSU_0187,SEG_0266,Morning_Peak,Urban,Flyover,Clear,High,47.04,1.03,21.31,38.95,72.61,8,18.15,77.17,85.19,56.34,-52.15,-65.4,32.0,42.31,101.92,215.55,109.08,71.59,61.22,45.074,2523.231,8,0.7078,31.36,0,18,0,1,0,Medium,Background,126.68,65.04,40.38,36.0,161.77,29.309,24.186,12.917,67.732,8.828,59.59,55.19,2.924,96.862,44.361,1,0.8913,72.31,66.07,42.065,83.769,26.955,Efficient_Transmission
VEH_01281,RSU_0003,SEG_0282,Midday,Suburban,Multi_Lane_Road,Rainy,High,48.05,0.684,13.4,56.63,55.85,10,34.41,69.49,42.89,89.91,-65.88,-98.91,29.91,40.26,61.18,292.67,165.42,48.63,100.0,38.714,4295.447,9,0.6855,19.56,2,17,0,1,0,Medium,Background,201.65,50.25,27.15,44.69,246.74,19.21,29.239,15.879,65.978,9.244,47.44,39.16,7.147,91.69,76.88,3,0.7143,54.01,91.911,36.304,71.139,41.246,Highly_Efficient_Secure_Transmission
VEH_01445,RSU_0010,SEG_0381,Midday,Highway,Tunnel,Cloudy,Medium,105.76,2.679,18.58,83.52,39.98,12,23.42,35.16,66.19,115.76,-77.8,-68.45,22.61,48.46,96.85,202.38,146.97,15.41,92.75,48.706,3927.771,6,0.328,19.41,5,16,0,0,0,High,Emergency,82.52,47.57,18.95,45.61,217.01,26.116,18.049,9.089,72.251,7.731,63.79,51.32,3.038,95.803,92.915,0,0.381,45.69,71.955,64.453,56.617,40.233,Poor_Transmission
VEH_00259,RSU_0207,SEG_0556,Night,Highway,Tunnel,Cloudy,Medium,88.61,0.597,16.03,68.33,58.52,11,11.69,27.76,27.49,105.73,-72.24,-72.41,19.35,29.61,65.94,273.68,182.41,45.53,78.2,36.492,3488.019,2,0.4215,13.91,2,15,0,1,0,High,High_Priority,112.5,47.92,17.09,64.32,192.03,14.401,18.66,9.512,51.135,11.184,28.22,39.23,5.952,93.402,97.299,3,0.4265,47.63,69.754,65.202,53.805,40.38,Moderate_Transmission
VEH_00948,RSU_0120,SEG_0062,Evening_Peak,Urban,Multi_Lane_Road,Foggy,Medium,46.59,1.964,27.36,50.76,67.81,10,18.12,29.93,52.66,86.51,-97.46,-102.01,30.68,56.18,63.66,469.18,203.23,50.35,97.3,55.956,4106.757,2,0.5693,21.94,1,15,0,0,0,High,Standard,126.79,66.59,28.55,35.73,192.87,19.302,15.887,3.556,42.614,10.528,6.54,20.44,5.372,93.651,75.407,2,0.6714,47.84,78.863,66.107,69.338,27.065,Efficient_Transmission
VEH_02095,RSU_0208,SEG_0521,Morning_Peak,Highway,Curved_Road,Clear,Medium,84.56,1.892,4.84,53.83,41.72,6,15.63,26.3,52.48,95.73,-57.56,-52.55,29.23,64.69,65.17,275.62,168.73,55.55,68.47,46.232,2835.919,4,0.5583,17.73,0,15,1,0,0,Medium,Emergency,74.57,58.76,17.56,46.0,123.72,18.623,10.158,11.167,43.687,9.902,39.99,28.24,2.097,97.592,88.397,1,0.6864,38.54,61.463,51.721,67.801,34.029,Moderate_Transmission
VEH_00863,RSU_0145,SEG_0071,Morning_Peak,Suburban,Intersection,Clear,Very_High,54.18,1.844,13.16,4.0,55.71,13,23.23,87.28,73.86,49.4,-67.18,-62.43,20.26,35.09,74.04,231.72,125.26,59.01,72.85,44.81,3037.033,4,0.5317,26.39,3,18,0,1,0,Low,High_Priority,163.2,61.16,48.89,86.96,324.32,25.542,28.881,10.306,73.465,9.241,48.29,46.19,4.223,94.967,37.004,5,0.515,79.49,63.836,31.787,61.447,31.04,Poor_Transmission
VEH_00525,RSU_0128,SEG_0536,Morning_Peak,Suburban,Intersection,Cloudy,Medium,68.98,1.955,12.96,26.91,45.77,7,16.39,33.52,61.08,97.72,-73.19,-64.01,22.71,47.5,35.01,324.9,172.12,32.77,58.07,30.55,2444.729,5,0.4608,6.01,1,22,0,0,0,Medium,Emergency,106.61,40.89,30.88,50.78,145.95,22.022,15.897,11.704,49.682,8.506,35.71,37.98,1.642,97.189,84.696,2,0.5679,53.35,57.829,47.593,65.724,41.073,Moderate_Transmission
VEH_00888,RSU_0211,SEG_0140,Morning_Peak,Industrial,Intersection,Clear,High,19.17,0.877,11.36,42.1,55.13,11,30.4,83.71,73.34,93.58,-50.54,-80.18,28.31,28.16,98.42,192.34,160.03,42.49,55.34,55.955,2189.326,6,0.7358,16.15,0,22,0,1,0,Low,Standard,118.08,96.65,40.84,61.45,294.39,25.673,16.57,10.978,49.629,8.86,31.54,58.3,4.239,94.337,78.973,2,0.8484,79.37,49.999,26.892,75.28,24.067,Moderate_Transmission
VEH_00208,RSU_0011,SEG_0316,Morning_Peak,Urban,Multi_Lane_Road,Foggy,High,55.91,2.8,39.69,35.32,73.3,12,9.48,54.3,76.55,83.65,-100.97,-92.94,24.77,36.89,102.01,278.82,269.05,42.77,72.98,63.31,3086.937,2,0.3964,22.84,3,16,1,1,0,Low,Emergency,153.68,97.4,34.43,75.79,225.2,35.537,24.404,4.617,77.824,11.324,45.55,38.13,8.658,89.879,65.412,5,0.3768,76.57,54.812,27.365,48.87,23.406,Poor_Transmission
VEH_00149,RSU_0176,SEG_0340,Evening_Peak,Urban,Straight_Road,Rainy,Low,68.48,2.016,63.62,59.92,20.94,6,15.35,38.77,27.7,122.21,-85.58,-75.59,23.46,58.42,74.51,324.29,180.9,53.29,87.56,40.851,3766.46,2,0.3774,19.86,4,12,0,1,0,High,High_Priority,138.66,44.89,12.19,78.52,184.85,17.339,19.106,6.264,56.346,8.807,32.66,28.08,4.334,93.826,107.36,1,0.4447,39.26,75.086,67.393,55.764,43.753,Moderate_Transmission
VEH_00438,RSU_0133,SEG_0590,Early_Morning,Smart_City_Zone,Straight_Road,Clear,Low,70.49,1.654,12.3,73.74,24.57,4,13.65,27.19,34.71,140.99,-68.74,-56.0,32.97,20.29,35.32,271.82,158.34,42.16,87.31,27.017,3868.285,1,0.6538,29.53,4,10,1,0,0,Low,Emergency,108.25,43.98,20.4,25.53,151.51,18.302,17.632,6.502,62.151,9.616,33.12,29.15,2.119,96.507,128.239,5,0.5688,26.06,83.056,23.437,73.049,54.5,Highly_Efficient_Secure_Transmission
VEH_02203,RSU_0069,SEG_0528,Midday,Urban,Multi_Lane_Road,Clear,Medium,52.66,2.35,12.6,47.93,41.3,4,22.47,45.11,76.7,88.95,-56.42,-49.2,27.35,62.45,45.88,307.67,127.8,42.08,61.23,42.463,2476.318,3,0.682,40.71,0,13,0,0,0,Medium,Standard,80.6,52.41,33.54,54.0,169.47,23.286,8.779,8.243,42.981,9.801,40.1,39.64,1.963,96.825,76.327,0,0.859,57.22,65.438,58.181,75.879,27.98,Efficient_Transmission
VEH_01722,RSU_0064,SEG_0541,Evening_Peak,Urban,Straight_Road,Windy,High,28.29,0.644,23.04,30.66,65.43,16,19.12,60.5,55.97,91.33,-69.56,-66.22,27.15,37.95,125.85,278.23,210.36,49.06,93.65,50.185,4072.894,6,0.6059,15.3,1,11,0,1,0,Critical,Standard,143.61,42.14,44.02,52.44,279.03,18.607,23.081,13.059,57.513,11.856,49.65,38.33,4.816,93.868,80.928,1,0.7518,51.57,84.438,97.932,70.742,37.482,Efficient_Transmission
VEH_00358,RSU_0014,SEG_0416,Morning_Peak,Highway,Straight_Road,Cloudy,Medium,89.77,1.927,13.43,67.05,34.42,5,17.92,49.29,79.1,90.8,-72.36,-63.19,22.64,20.86,88.2,285.87,165.61,54.48,88.27,53.789,3801.208,4,0.4952,15.9,4,15,0,1,0,Medium,High_Priority,86.24,39.44,10.91,46.06,127.22,28.237,20.237,9.722,69.295,8.435,36.11,39.17,5.765,93.925,76.956,1,0.4983,60.51,68.88,47.779,56.602,29.354,Poor_Transmission
VEH_01241,RSU_0050,SEG_0467,Early_Morning,Highway,Curved_Road,Cloudy,Low,114.56,1.721,28.41,57.86,44.48,3,7.79,26.53,18.98,96.02,-69.2,-66.99,27.36,53.79,49.56,266.19,138.31,72.43,66.1,37.813,2843.867,5,0.382,19.29,0,17,0,1,0,Low,Standard,108.73,9.89,7.03,45.38,129.9,13.024,9.434,12.492,31.954,7.545,33.7,32.98,2.098,97.292,87.049,1,0.5414,31.6,60.532,26.881,66.351,35.955,Moderate_Transmission
VEH_01931,RSU_0154,SEG_0375,Early_Morning,Industrial,Tunnel,Clear,Medium,38.76,2.042,15.96,63.37,40.09,10,21.22,20.62,42.95,99.38,-55.44,-50.25,33.04,30.39,98.0,210.47,183.06,62.69,86.79,38.458,3743.09,4,0.7688,28.05,1,17,0,1,0,High,High_Priority,96.95,42.66,24.06,28.45,210.48,24.064,26.957,8.462,62.507,6.94,23.68,28.08,0.1,99.95,89.379,1,0.9518,34.15,88.607,74.071,87.86,50.112,Highly_Efficient_Secure_Transmission
VEH_00456,RSU_0072,SEG_0291,Morning_Peak,Urban,Intersection,Clear,Low,72.63,2.645,12.1,76.21,18.61,10,11.7,30.22,73.91,126.03,-68.32,-56.48,36.9,26.13,93.13,325.12,102.81,48.95,79.86,59.661,3320.112,1,0.6918,29.12,1,9,0,0,0,High,Emergency,17.13,62.68,20.3,37.05,213.44,26.148,19.583,7.653,53.146,6.554,31.75,41.89,0.307,98.832,113.582,2,0.7912,47.04,72.361,67.108,75.955,33.486,Efficient_Transmission
VEH_01633,RSU_0069,SEG_0043,Evening_Peak,Suburban,Multi_Lane_Road,Windy,Medium,55.62,3.394,21.01,71.39,36.53,6,29.5,39.75,31.28,125.39,-86.85,-84.39,24.59,81.33,85.97,317.7,165.93,56.24,74.11,53.394,3219.488,2,0.5586,42.39,2,17,0,1,0,Medium,High_Priority,134.13,62.92,15.28,60.66,140.98,13.617,20.438,5.533,49.393,8.353,40.47,37.34,5.389,94.091,112.016,2,0.6105,48.35,66.693,39.497,60.272,36.075,Moderate_Transmission
VEH_00629,RSU_0135,SEG_0053,Evening_Peak,Urban,Straight_Road,Clear,Medium,48.9,1.963,12.97,49.31,31.33,12,17.24,66.96,61.76,124.14,-68.96,-51.23,33.16,40.78,60.68,323.1,81.77,42.31,55.47,52.773,2289.016,5,0.6888,36.08,2,14,0,1,0,High,Standard,109.41,30.85,22.65,62.56,152.45,15.594,30.024,11.629,62.17,7.989,46.62,44.37,1.317,97.323,112.334,3,0.7799,62.63,50.939,66.638,78.015,28.707,Moderate_Transmission
VEH_00486,RSU_0127,SEG_0232,Early_Morning,Suburban,Multi_Lane_Road,Rainy,Low,80.28,1.364,38.9,57.18,20.83,5,9.18,45.43,38.71,136.79,-85.59,-77.37,26.95,53.04,8.24,347.6,186.42,58.11,66.07,28.095,2894.821,4,0.3834,19.64,1,11,0,1,0,Medium,Background,70.17,29.15,29.91,43.81,164.69,21.209,17.937,11.739,58.577,5.05,34.57,36.59,0.82,99.122,132.759,2,0.4706,37.65,55.666,49.502,61.976,39.043,Moderate_Transmission
VEH_00200,RSU_0016,SEG_0212,Midday,Urban,Curved_Road,Clear,High,45.42,1.055,12.25,34.69,77.77,11,3.11,85.64,69.61,56.72,-49.42,-54.85,27.54,17.13,98.35,165.09,145.82,41.38,92.76,51.269,3999.969,1,0.6501,26.04,1,21,0,1,0,High,Standard,214.37,67.06,31.95,58.3,287.84,17.317,20.675,2.68,48.597,8.242,26.13,67.93,0.1,99.95,46.899,2,0.7807,75.24,83.853,63.987,80.093,37.635,Highly_Efficient_Secure_Transmission
VEH_00371,RSU_0183,SEG_0008,Morning_Peak,Highway,Straight_Road,Rainy,Medium,99.41,2.766,16.56,54.51,46.38,4,20.61,40.91,59.91,94.45,-94.7,-94.66,17.28,45.63,55.03,380.98,162.34,67.04,66.36,48.978,2815.172,4,0.3691,15.06,0,19,0,1,1,Low,High_Priority,103.06,61.04,21.86,55.49,191.19,26.019,12.817,12.426,56.929,9.07,31.21,51.62,7.948,91.018,77.317,3,0.4586,51.25,54.602,38.525,55.062,24.23,Poor_Transmission
VEH_01014,RSU_0078,SEG_0483,Midday,Urban,Intersection,Clear,High,37.06,0.43,28.92,54.16,69.12,10,12.85,78.44,75.83,42.15,-61.94,-45.31,35.94,46.7,67.65,249.33,106.22,57.19,100.0,48.818,4313.857,8,0.6933,21.89,1,14,0,1,0,Medium,Background,141.1,59.1,34.68,40.02,207.13,39.258,29.018,16.229,89.086,8.381,51.26,54.07,0.1,99.147,29.953,2,0.8157,70.57,91.948,41.48,80.713,35.854,Highly_Efficient_Secure_Transmission
VEH_01983,RSU_0101,SEG_0042,Midday,Urban,Straight_Road,Cloudy,High,33.52,1.402,13.77,51.97,54.39,10,29.52,44.66,51.6,72.58,-72.96,-67.42,26.44,21.49,90.02,266.14,189.3,51.02,74.61,46.824,3213.189,3,0.7351,43.62,0,18,0,0,0,Medium,Background,161.23,51.65,37.06,75.09,178.63,29.488,11.117,7.293,55.7,12.03,37.24,40.69,0.1,98.674,65.729,5,0.8486,54.19,77.804,41.806,80.936,31.605,Highly_Efficient_Secure_Transmission
VEH_01472,RSU_0056,SEG_0333,Midday,Suburban,Curved_Road,Windy,Very_High,53.38,1.07,27.92,31.77,78.09,15,30.08,96.54,76.22,32.05,-86.88,-71.29,30.13,42.3,156.14,320.05,170.31,88.23,62.1,59.342,2530.478,9,0.5945,16.64,0,25,0,1,0,High,Standard,204.41,89.24,32.16,61.66,277.79,31.047,25.072,11.623,65.249,12.004,47.48,53.35,1.795,98.06,26.126,2,0.7197,81.15,52.934,68.183,73.635,14.343,Poor_Transmission
VEH_00248,RSU_0105,SEG_0233,Morning_Peak,Smart_City_Zone,Curved_Road,Clear,Low,46.11,0.51,28.09,72.41,25.69,3,6.45,10.54,8.5,144.75,-73.27,-51.37,28.77,11.28,61.44,161.41,182.74,39.29,61.72,21.207,2668.052,1,0.6272,33.84,0,9,0,1,0,High,High_Priority,48.56,50.35,12.75,19.13,101.9,15.21,1.0,4.958,20.62,5.812,20.69,29.67,1.197,98.666,141.645,0,0.779,11.96,71.813,69.882,79.384,53.258,Highly_Efficient_Secure_Transmission
VEH_00788,RSU_0132,SEG_0070,Morning_Peak,Smart_City_Zone,Straight_Road,Clear,Medium,59.81,1.539,12.69,63.37,62.12,7,17.8,59.63,51.97,101.6,-50.76,-55.63,31.22,35.15,97.26,283.78,148.91,45.4,95.02,43.095,4116.23,2,0.6588,25.45,1,13,0,1,0,High,Background,102.39,46.85,24.33,35.9,213.15,19.099,20.807,8.149,50.258,11.517,16.58,18.8,2.668,95.754,88.579,1,0.7762,51.16,94.199,73.288,78.247,41.951,Highly_Efficient_Secure_Transmission
VEH_02312,RSU_0228,SEG_0016,Evening_Peak,Smart_City_Zone,Multi_Lane_Road,Foggy,Very_High,31.2,3.066,14.88,47.04,69.47,14,20.17,30.2,93.22,63.16,-92.96,-107.17,15.72,56.6,153.03,398.27,234.24,50.19,60.07,77.44,2345.647,3,0.5867,38.22,2,32,0,1,1,Low,Background,168.13,58.76,41.67,81.95,263.82,26.221,26.875,7.05,69.44,8.181,32.73,60.28,8.066,90.788,51.847,5,0.5267,62.52,42.637,37.982,61.166,17.209,Poor_Transmission
VEH_02079,RSU_0048,SEG_0069,Evening_Peak,Suburban,Curved_Road,Clear,High,49.75,1.794,19.93,46.23,50.05,17,17.71,41.12,66.93,96.52,-64.46,-71.07,29.41,43.89,72.19,292.6,80.39,46.48,49.65,42.714,1939.417,4,0.6683,19.4,1,19,0,1,0,High,Standard,128.74,56.68,49.87,56.53,216.8,33.232,23.954,7.236,65.551,8.004,35.87,25.39,2.879,96.048,79.497,3,0.7122,52.54,48.674,79.076,70.978,31.993,Moderate_Transmission
VEH_01522,RSU_0248,SEG_0053,Night,Urban,Multi_Lane_Road,Windy,Low,64.37,1.87,22.3,76.79,20.99,5,15.62,35.18,61.41,130.37,-75.58,-58.53,21.18,5.8,50.19,297.78,237.59,32.52,79.08,48.331,3450.208,7,0.6046,35.08,2,6,0,1,0,Low,Background,101.39,74.52,12.58,37.74,105.82,28.121,14.017,14.239,61.495,7.405,43.25,27.63,1.891,97.263,119.448,6,0.6185,41.8,68.28,16.405,73.292,37.187,Efficient_Transmission
VEH_01273,RSU_0017,SEG_0379,Early_Morning,Urban,Multi_Lane_Road,Clear,Low,75.53,1.105,28.74,76.19,22.29,4,7.69,33.23,57.0,125.81,-59.24,-52.01,28.22,41.21,49.98,234.91,151.04,38.59,63.5,42.192,2740.968,2,0.4955,32.48,1,13,1,1,0,Medium,Standard,121.86,41.08,31.52,37.36,205.11,24.053,15.887,6.638,58.06,13.259,17.63,39.01,3.562,95.568,115.696,2,0.5872,43.12,55.508,43.168,62.129,42.868,Moderate_Transmission
VEH_00605,RSU_0111,SEG_0463,Evening_Peak,Highway,Straight_Road,Clear,Very_High,58.77,0.981,8.16,37.61,59.26,20,25.11,84.51,81.89,35.03,-59.54,-56.37,29.12,40.76,145.25,278.33,92.98,42.44,62.29,56.187,2551.982,4,0.695,24.34,2,31,0,1,0,Medium,Background,194.13,103.41,27.86,70.06,293.88,30.667,26.713,8.783,69.901,7.68,46.98,60.12,3.371,95.38,22.383,0,0.8148,81.47,52.052,43.036,76.951,18.859,Moderate_Transmission
VEH_01690,RSU_0164,SEG_0527,Evening_Peak,Urban,Intersection,Foggy,Low,51.21,3.16,35.36,76.58,51.01,9,9.93,52.99,60.43,140.89,-92.74,-92.05,23.41,44.94,51.93,400.63,143.49,27.82,75.57,55.723,3227.117,2,0.5213,19.6,3,12,0,1,1,Low,Standard,126.54,67.97,31.24,35.12,134.33,22.009,16.72,1.387,58.776,12.433,22.16,39.1,10.584,89.323,121.78,3,0.5117,49.06,59.672,39.921,52.923,28.328,Poor_Transmission
VEH_01418,RSU_0070,SEG_0063,Night,Urban,Intersection,Cloudy,Very_High,16.81,1.165,18.99,22.41,69.83,19,21.44,75.78,71.24,61.98,-75.84,-59.95,34.04,16.18,102.66,269.43,155.67,62.67,45.23,57.524,1732.038,7,0.7807,9.51,0,34,0,1,0,Low,Background,237.14,91.58,47.65,47.24,305.61,20.261,28.468,16.387,64.265,10.172,60.61,79.67,3.716,94.907,45.232,1,0.962,65.96,48.015,25.25,79.157,15.339,Moderate_Transmission
VEH_01821,RSU_0080,SEG_0261,Morning_Peak,Urban,Tunnel,Rainy,Very_High,28.06,1.426,14.05,14.96,69.09,7,23.2,77.06,99.0,73.96,-106.88,-90.44,20.5,44.98,118.95,327.69,198.4,33.9,89.8,64.06,3804.291,4,0.5863,30.62,1,26,0,1,0,High,Emergency,194.16,66.96,46.0,42.39,246.21,33.705,22.334,10.888,69.345,12.107,54.05,45.76,4.608,94.379,55.048,3,0.6692,72.02,73.13,76.188,67.522,29.299,Moderate_Transmission
VEH_00502,RSU_0093,SEG_0500,Evening_Peak,Suburban,Multi_Lane_Road,Clear,Medium,63.47,1.657,12.21,44.48,77.92,4,15.74,64.88,76.11,80.79,-66.26,-44.58,31.64,47.25,54.28,202.53,176.54,57.1,55.3,50.12,2189.627,3,0.7392,19.5,0,14,0,1,0,Medium,Background,122.91,41.19,37.43,19.5,134.03,32.98,15.813,6.466,51.287,9.758,30.89,34.97,0.1,99.819,73.958,0,0.9212,60.06,53.286,37.698,82.187,28.553,Efficient_Transmission
VEH_00549,RSU_0228,SEG_0121,Early_Morning,Urban,Intersection,Clear,High,48.69,0.651,10.18,36.73,73.76,13,23.64,47.68,56.68,57.05,-64.83,-67.2,35.11,18.47,74.9,198.51,105.24,38.94,56.79,38.8,2445.841,4,0.7277,26.18,3,10,0,0,0,Medium,Emergency,156.69,65.69,29.2,84.33,165.81,22.262,27.678,10.192,70.93,6.269,42.2,60.29,4.909,93.878,45.082,1,0.8107,62.06,62.273,52.521,76.131,31.95,Efficient_Transmission
VEH_01366,RSU_0038,SEG_0240,Evening_Peak,Urban,Straight_Road,Clear,Medium,41.98,1.422,7.54,62.89,32.47,12,31.69,25.89,61.4,104.85,-62.1,-57.71,31.51,36.43,67.54,268.81,168.01,49.2,87.47,43.204,3748.848,3,0.7716,21.91,1,9,0,1,0,High,High_Priority,120.57,53.78,27.95,33.59,219.02,26.398,19.932,8.165,64.505,7.952,30.72,18.25,1.611,99.338,97.492,1,0.9701,40.94,86.742,64.501,81.778,43.246,Highly_Efficient_Secure_Transmission
VEH_00839,RSU_0101,SEG_0465,Morning_Peak,Suburban,Intersection,Clear,High,24.71,0.978,7.34,39.06,71.96,7,18.38,42.28,39.61,86.55,-68.24,-51.27,33.61,28.5,124.0,251.86,152.64,37.99,88.26,44.951,3770.469,2,0.8482,32.91,1,24,0,1,0,Medium,High_Priority,137.93,53.58,24.39,63.91,147.69,22.976,18.773,8.059,54.359,7.438,33.29,57.3,1.998,96.622,75.602,1,0.9166,42.96,86.057,37.01,86.455,34.747,Highly_Efficient_Secure_Transmission
VEH_01431,RSU_0240,SEG_0107,Evening_Peak,Suburban,Multi_Lane_Road,Cloudy,Medium,61.88,1.029,17.07,57.43,41.43,6,15.36,38.71,62.65,120.26,-62.78,-63.45,23.75,42.81,68.49,326.58,174.18,45.57,63.11,49.589,2537.549,2,0.4789,26.94,1,11,0,1,1,Low,Background,149.51,28.1,24.12,45.48,187.15,21.208,18.632,9.397,57.573,9.86,45.43,41.04,5.557,93.482,107.498,0,0.6804,47.55,53.51,32.386,66.048,29.751,Moderate_Transmission
VEH_01449,RSU_0062,SEG_0180,Evening_Peak,Suburban,Flyover,Clear,Low,77.71,1.179,2.86,74.18,32.45,7,11.15,34.64,23.45,108.74,-60.05,-50.73,29.71,14.99,29.78,225.26,204.95,38.53,61.52,20.705,2665.402,2,0.6052,5.0,0,8,1,1,0,Medium,High_Priority,75.26,7.78,15.53,43.8,135.19,19.004,20.715,8.159,51.67,8.176,21.53,43.29,2.606,96.653,101.729,0,0.7686,39.46,67.347,37.064,71.865,45.828,Efficient_Transmission
VEH_00848,RSU_0121,SEG_0016,Morning_Peak,Highway,Multi_Lane_Road,Clear,High,68.98,1.905,5.13,48.26,52.57,12,28.29,50.1,74.34,82.32,-82.56,-49.94,34.18,58.91,120.72,170.44,165.76,42.41,50.06,47.551,2013.171,5,0.7016,21.73,2,22,0,0,0,Low,High_Priority,130.63,76.91,17.89,51.55,268.39,26.181,24.081,10.787,66.987,15.69,53.45,49.52,1.22,97.953,75.035,2,0.7961,61.12,48.82,22.586,78.072,28.126,Moderate_Transmission
VEH_00614,RSU_0048,SEG_0355,Midday,Urban,Flyover,Foggy,Low,54.09,2.363,11.64,68.2,32.24,4,9.93,27.35,31.18,128.8,-87.12,-92.64,22.97,69.44,94.08,356.3,225.0,71.65,83.13,52.471,3447.442,3,0.5021,13.0,4,11,1,0,0,Critical,Standard,70.5,93.1,31.18,31.22,139.09,14.307,10.873,9.962,57.586,10.849,34.45,32.56,9.891,89.282,111.139,3,0.5231,32.83,63.067,84.994,49.788,35.083,Poor_Transmission
VEH_00412,RSU_0010,SEG_0309,Early_Morning,Industrial,Straight_Road,Clear,Very_High,36.99,1.572,26.84,25.67,65.97,20,29.87,64.2,77.95,43.27,-54.05,-59.83,35.16,41.37,113.6,250.49,104.74,49.32,61.9,53.491,2537.349,4,0.8029,14.77,1,18,0,1,0,Critical,Standard,171.56,100.0,35.14,68.62,286.8,18.239,30.373,10.48,65.504,8.055,50.7,45.47,3.789,94.727,27.407,2,0.9115,64.35,59.721,80.136,81.387,23.423,Moderate_Transmission
VEH_02480,RSU_0233,SEG_0589,Midday,Urban,Multi_Lane_Road,Cloudy,Medium,40.65,2.245,31.39,35.23,41.61,7,29.49,35.16,41.62,78.78,-76.2,-69.02,25.81,77.52,83.21,325.42,211.36,60.0,69.45,45.054,2939.017,1,0.6312,33.41,0,18,0,1,0,Medium,Background,174.23,51.52,27.1,58.63,201.5,31.56,16.188,5.103,56.195,8.242,24.18,30.07,1.028,98.898,70.912,1,0.762,44.39,66.313,42.29,72.076,35.387,Efficient_Transmission
VEH_00678,RSU_0036,SEG_0181,Morning_Peak,Suburban,Multi_Lane_Road,Foggy,Low,80.11,2.876,42.71,77.32,29.56,9,20.09,10.25,46.32,133.11,-104.19,-83.08,25.88,41.19,37.86,364.75,228.67,65.07,51.47,44.347,2227.366,3,0.3976,21.63,2,7,0,1,0,Low,Standard,86.29,51.81,26.9,51.71,121.37,15.141,20.505,6.078,44.72,11.39,43.18,9.6,3.709,96.549,123.782,0,0.5116,35.35,44.803,22.233,65.448,31.016,Poor_Transmission
VEH_00159,RSU_0157,SEG_0174,Morning_Peak,Highway,Straight_Road,Clear,Medium,90.48,1.231,22.86,19.08,49.69,8,25.06,57.32,31.28,106.58,-57.49,-51.71,32.05,56.73,65.77,268.69,194.56,35.44,78.96,37.379,3281.904,4,0.5494,18.6,1,21,0,1,0,Medium,Background,119.21,62.31,7.58,32.29,141.66,20.099,14.921,12.803,53.387,8.107,30.1,43.12,2.933,95.398,96.88,3,0.5948,38.22,70.787,46.402,67.343,42.8,Efficient_Transmission
VEH_02062,RSU_0206,SEG_0354,Night,Smart_City_Zone,Straight_Road,Cloudy,Very_High,37.45,2.073,30.39,36.34,77.03,16,26.38,74.09,99.0,51.36,-80.58,-42.97,35.79,58.63,106.92,278.29,147.9,25.04,78.94,69.019,3192.094,4,0.718,26.47,0,18,0,1,0,Low,Emergency,206.37,77.45,49.65,79.03,296.92,34.002,29.019,6.417,64.853,6.551,33.39,50.87,0.1,99.129,38.115,5,0.7402,82.28,65.472,33.283,78.753,22.867,Moderate_Transmission
VEH_00373,RSU_0004,SEG_0354,Morning_Peak,Highway,Intersection,Rainy,Medium,81.3,1.821,32.26,65.66,46.36,12,17.81,55.71,29.8,83.44,-89.22,-90.64,21.82,54.22,5.0,210.72,238.97,60.04,63.52,19.28,2782.895,4,0.33,7.25,4,14,0,1,0,Medium,High_Priority,67.47,59.0,24.5,59.35,107.7,17.252,25.429,9.207,61.457,14.846,40.2,42.53,3.502,95.715,75.048,3,0.4025,51.87,60.169,43.895,57.547,44.92,Moderate_Transmission
VEH_02273,RSU_0044,SEG_0219,Evening_Peak,Urban,Tunnel,Foggy,Very_High,21.69,2.663,39.59,32.58,86.82,15,35.47,84.86,74.41,33.9,-104.4,-82.57,22.91,55.11,118.74,366.73,179.52,35.13,65.68,57.717,2853.616,1,0.6002,25.74,1,26,0,0,0,Low,Background,180.43,61.63,33.32,76.21,325.81,32.921,25.693,4.046,68.746,14.37,32.04,36.97,4.511,95.131,21.961,3,0.6775,80.77,54.407,27.319,64.895,19.657,Poor_Transmission
